thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
115,0,115,[np.float64(-0.47555555555555556)],[np.float64(-0.3233333333333333)],[1],[0],[0],[1.893237541007693],['target'],115,0,115,0,223.5086489170062,,10,223.49935300000652,223.5086489170062,223.5086489170062,0.05899416700412985,225.39265362500737,[np.float64(-0.47555555555555556)],[np.float64(-0.3233333333333333)],[1],[0],[0],[1.893237541007693],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
116,0,116,[np.float64(-0.12666666666666668)],[np.float64(0.07)],[1],[0],[0],[1.566728542005876],['target'],116,0,116,0,225.43127795800683,,5,225.42507404201024,225.43127795800683,225.43127795800683,0.03222150000510737,226.99187291700218,[np.float64(-0.12666666666666668)],[np.float64(0.07)],[1],[0],[0],[1.566728542005876],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
117,0,117,[np.float64(0.13333333333333333)],[np.float64(-0.02)],[1],[0],[0],[1.5237912080046954],['target'],117,0,117,0,227.0606133750116,,10,227.05130275001284,227.0606133750116,227.0606133750116,0.05923387499933597,228.5751470420073,[np.float64(0.13333333333333333)],[np.float64(-0.02)],[1],[0],[0],[1.5237912080046954],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
118,0,118,[np.float64(-0.05555555555555555)],[np.float64(0.1288888888888889)],[1],[0],[0],[1.2942197910015238],['target'],118,0,118,0,228.64000879200466,,10,228.63111558300443,228.64000879200466,228.64000879200466,0.05580595799256116,229.92538820800837,[np.float64(-0.05555555555555555)],[np.float64(0.1288888888888889)],[1],[0],[0],[1.2942197910015238],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
119,0,119,[np.float64(-0.3488888888888889)],[np.float64(-0.49)],[1],[0],[0],[5.295882459002314],['target'],119,0,119,0,229.988782542001,,10,229.97991316700063,229.988782542001,229.988782542001,0.05436574999475852,235.2758721249993,[np.float64(-0.3488888888888889)],[np.float64(-0.49)],[1],[0],[0],[5.295882459002314],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
120,0,120,[np.float64(-0.45666666666666667)],[np.float64(0.3011111111111111)],[1],[0],[0],[1.7331298749923008],['target'],120,0,120,0,235.31571979200817,,5,235.30908308300423,235.31571979200817,235.31571979200817,0.03299345899722539,237.04228066701035,[np.float64(-0.45666666666666667)],[np.float64(0.3011111111111111)],[1],[0],[0],[1.7331298749923008],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
121,0,121,[np.float64(0.31666666666666665)],[np.float64(0.26)],[1],[0],[0],[1.7661032079922734],['target'],121,0,121,0,237.08202704200812,,5,237.07577041701006,237.08202704200812,237.08202704200812,0.033317374996840954,238.84193804200913,[np.float64(0.31666666666666665)],[np.float64(0.26)],[1],[0],[0],[1.7661032079922734],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
122,0,122,[np.float64(-0.0811111111111111)],[np.float64(0.35888888888888887)],[1],[0],[0],[1.3824878339946736],['target'],122,0,122,0,238.8825780000043,,5,238.8760218330135,238.8825780000043,238.8825780000043,0.033925041992915794,240.25857554200047,[np.float64(-0.0811111111111111)],[np.float64(0.35888888888888887)],[1],[0],[0],[1.3824878339946736],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
123,0,123,[np.float64(-0.25)],[np.float64(0.28888888888888886)],[1],[0],[0],[1.233270042008371],['target'],123,0,123,0,240.29929408300086,,5,240.29307700000936,240.29929408300086,240.29929408300086,0.034344291998422705,241.52641954200226,[np.float64(-0.25)],[np.float64(0.28888888888888886)],[1],[0],[0],[1.233270042008371],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
124,0,124,[np.float64(0.35333333333333333)],[np.float64(0.3244444444444444)],[1],[0],[0],[1.549531875003595],['target'],124,0,124,0,241.5664140000008,,5,241.56014329200843,241.5664140000008,241.5664140000008,0.03355245899001602,243.10975912499998,[np.float64(0.35333333333333333)],[np.float64(0.3244444444444444)],[1],[0],[0],[1.549531875003595],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
125,0,125,[np.float64(0.2222222222222222)],[np.float64(0.23555555555555555)],[1],[0],[0],[2.0734977920074016],['target'],125,0,125,0,243.1774219170038,,10,243.16843112501374,243.1774219170038,243.1774219170038,0.058490957992034964,245.2419812080043,[np.float64(0.2222222222222222)],[np.float64(0.23555555555555555)],[1],[0],[0],[2.0734977920074016],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
126,0,126,[np.float64(0.35333333333333333)],[np.float64(0.17444444444444446)],[1],[0],[0],[1.5694437499914784],['target'],126,0,126,0,245.27870858300594,,5,245.27244325001084,245.27870858300594,245.27870858300594,0.03029854099440854,246.84195541701047,[np.float64(0.35333333333333333)],[np.float64(0.17444444444444446)],[1],[0],[0],[1.5694437499914784],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
127,0,127,[np.float64(-0.5)],[np.float64(-0.05444444444444444)],[1],[0],[0],[1.983762249990832],['target'],127,0,127,0,246.88276845800283,,5,246.87603250000393,246.88276845800283,246.88276845800283,0.03390770799887832,248.85987308301264,[np.float64(-0.5)],[np.float64(-0.05444444444444444)],[1],[0],[0],[1.983762249990832],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
128,0,128,[np.float64(0.37444444444444447)],[np.float64(0.0033333333333333335)],[1],[0],[0],[1.4812545409949962],['target'],128,0,128,0,248.8999146670103,,5,248.89330829201208,248.8999146670103,248.8999146670103,0.033257083006901667,250.37462858301296,[np.float64(0.37444444444444447)],[np.float64(0.0033333333333333335)],[1],[0],[0],[1.4812545409949962],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
129,0,129,[np.float64(-0.15666666666666668)],[np.float64(-0.06333333333333334)],[1],[0],[0],[1.484234709001612],['target'],129,0,129,0,250.41351229201246,,5,250.4069601670053,250.41351229201246,250.41351229201246,0.03216745800455101,251.8912596670125,[np.float64(-0.15666666666666668)],[np.float64(-0.06333333333333334)],[1],[0],[0],[1.484234709001612],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
130,0,130,[np.float64(0.23777777777777778)],[np.float64(0.1)],[1],[0],[0],[1.6926380000077188],['target'],130,0,130,0,251.95817658300803,,10,251.94891387500684,251.95817658300803,251.95817658300803,0.057493125001201406,253.64160495800024,[np.float64(0.23777777777777778)],[np.float64(0.1)],[1],[0],[0],[1.6926380000077188],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
131,0,131,[np.float64(-0.33111111111111113)],[np.float64(0.09444444444444444)],[1],[0],[0],[1.9184962090075715],['target'],131,0,131,0,253.67845829200814,,5,253.67218816700915,253.67845829200814,253.67845829200814,0.030418124995776452,255.5907540830085,[np.float64(-0.33111111111111113)],[np.float64(0.09444444444444444)],[1],[0],[0],[1.9184962090075715],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
132,0,132,[np.float64(0.45)],[np.float64(0.4)],[1],[0],[0],[1.5337992919958197],['target'],132,0,132,0,255.6309212920023,,5,255.62468491701293,255.6309212920023,255.6309212920023,0.033752832998288795,257.1585470830032,[np.float64(0.45)],[np.float64(0.4)],[1],[0],[0],[1.5337992919958197],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
133,0,133,[np.float64(0.4266666666666667)],[np.float64(-0.1322222222222222)],[1],[0],[0],[1.6659152080101194],['target'],133,0,133,0,257.199703708,,5,257.1931672500068,257.199703708,257.199703708,0.034464999989722855,258.8591493330023,[np.float64(0.4266666666666667)],[np.float64(-0.1322222222222222)],[1],[0],[0],[1.6659152080101194],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
134,0,134,[np.float64(0.058888888888888886)],[np.float64(-0.042222222222222223)],[1],[0],[0],[1.6514648750016931],['target'],134,0,134,0,258.8969326670049,,5,258.8902656249993,258.8969326670049,258.8969326670049,0.031010666003567167,260.54182225000113,[np.float64(0.058888888888888886)],[np.float64(-0.042222222222222223)],[1],[0],[0],[1.6514648750016931],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
135,0,135,[np.float64(-0.2688888888888889)],[np.float64(-0.1688888888888889)],[1],[0],[0],[1.949297208993812],['target'],135,0,135,0,260.58252000001085,,5,260.5761669580097,260.58252000001085,260.58252000001085,0.03403233300196007,262.5255460420012,[np.float64(-0.2688888888888889)],[np.float64(-0.1688888888888889)],[1],[0],[0],[1.949297208993812],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
136,0,136,[np.float64(-0.20444444444444446)],[np.float64(0.0044444444444444444)],[1],[0],[0],[1.2809855829982553],['target'],136,0,136,0,262.56700758301304,,5,262.5607729170006,262.56700758301304,262.56700758301304,0.03503458300838247,263.8418299170007,[np.float64(-0.20444444444444446)],[np.float64(0.0044444444444444444)],[1],[0],[0],[1.2809855829982553],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
137,0,137,[np.float64(0.4211111111111111)],[np.float64(-0.4444444444444444)],[1],[0],[0],[2.272912375003216],['target'],137,0,137,0,263.9108070830116,,10,263.9018333330023,263.9108070830116,263.9108070830116,0.05983800000103656,266.1748008750001,[np.float64(0.4211111111111111)],[np.float64(-0.4444444444444444)],[1],[0],[0],[2.272912375003216],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
138,0,138,[np.float64(0.4677777777777778)],[np.float64(0.32222222222222224)],[1],[0],[0],[2.41068699999596],['target'],138,0,138,0,266.2407689170068,,10,266.23146429201006,266.2407689170068,266.2407689170068,0.05649720900692046,268.64220283301256,[np.float64(0.4677777777777778)],[np.float64(0.32222222222222224)],[1],[0],[0],[2.41068699999596],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
139,0,139,[np.float64(0.13)],[np.float64(0.3566666666666667)],[1],[0],[0],[1.5167767079983605],['target'],139,0,139,0,268.6809708750079,,5,268.6747552080051,268.6809708750079,268.6809708750079,0.032384584003011696,270.19159720800235,[np.float64(0.13)],[np.float64(0.3566666666666667)],[1],[0],[0],[1.5167767079983605],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
140,0,140,[np.float64(0.23777777777777778)],[np.float64(0.07333333333333333)],[1],[0],[0],[1.682545208997908],['target'],140,0,140,0,270.2327685830096,,5,270.22627854200255,270.2327685830096,270.2327685830096,0.034521084002335556,271.90889150000294,[np.float64(0.23777777777777778)],[np.float64(0.07333333333333333)],[1],[0],[0],[1.682545208997908],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
141,0,141,[np.float64(0.4811111111111111)],[np.float64(-0.07)],[1],[0],[0],[1.5965623329975642],['target'],141,0,141,0,271.9503956250119,,5,271.9441489170131,271.9503956250119,271.9503956250119,0.03509979099908378,273.54077720800706,[np.float64(0.4811111111111111)],[np.float64(-0.07)],[1],[0],[0],[1.5965623329975642],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
142,0,142,[np.float64(-0.27111111111111114)],[np.float64(-0.41555555555555557)],[1],[0],[0],[2.2934986659965944],['target'],142,0,142,0,273.60753600001044,,10,273.59839358300087,273.60753600001044,273.60753600001044,0.05744299999787472,275.89195600000676,[np.float64(-0.27111111111111114)],[np.float64(-0.41555555555555557)],[1],[0],[0],[2.2934986659965944],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
143,0,143,[np.float64(-0.25666666666666665)],[np.float64(0.17444444444444446)],[1],[0],[0],[2.919096500001615],['target'],143,0,143,0,275.93094387500605,,5,275.9246896250115,275.93094387500605,275.93094387500605,0.03253079199930653,278.8438815420086,[np.float64(-0.25666666666666665)],[np.float64(0.17444444444444446)],[1],[0],[0],[2.919096500001615],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
144,0,144,[np.float64(0.27555555555555555)],[np.float64(0.27666666666666667)],[1],[0],[0],[1.6642501249880297],['target'],144,0,144,0,278.88441350001085,,5,278.87783462500374,278.88441350001085,278.88441350001085,0.033719917002599686,280.5421545420104,[np.float64(0.27555555555555555)],[np.float64(0.27666666666666667)],[1],[0],[0],[1.6642501249880297],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
145,0,145,[np.float64(0.39666666666666667)],[np.float64(0.2088888888888889)],[1],[0],[0],[1.5333693330030655],['target'],145,0,145,0,280.5827092920081,,5,280.5764369580138,280.5827092920081,280.5827092920081,0.034112708002794534,282.10988929201267,[np.float64(0.39666666666666667)],[np.float64(0.2088888888888889)],[1],[0],[0],[1.5333693330030655],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
146,0,146,[np.float64(0.24)],[np.float64(0.19333333333333333)],[1],[0],[0],[2.022891874992638],['target'],146,0,146,0,282.17816850000236,,10,282.1685582920036,282.17816850000236,282.17816850000236,0.05848866699670907,284.191502917005,[np.float64(0.24)],[np.float64(0.19333333333333333)],[1],[0],[0],[2.022891874992638],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
147,0,147,[np.float64(0.23444444444444446)],[np.float64(-0.33111111111111113)],[1],[0],[0],[1.671121541003231],['target'],147,0,147,0,284.2286901250045,,5,284.2224331250036,284.2286901250045,284.2286901250045,0.030729542006156407,285.89365870800975,[np.float64(0.23444444444444446)],[np.float64(-0.33111111111111113)],[1],[0],[0],[1.671121541003231],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
148,0,148,[np.float64(-0.40555555555555556)],[np.float64(-0.21888888888888888)],[1],[0],[0],[1.7719639999995707],['target'],148,0,148,0,285.9619397500064,,10,285.9527207920037,285.9619397500064,285.9619397500064,0.058831916001508944,287.7247363750066,[np.float64(-0.40555555555555556)],[np.float64(-0.21888888888888888)],[1],[0],[0],[1.7719639999995707],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
149,0,149,[np.float64(0.19333333333333333)],[np.float64(0.03333333333333333)],[1],[0],[0],[1.7292755420057802],['target'],149,0,149,0,287.90577566700813,,10,287.8957376670005,287.90577566700813,287.90577566700813,0.17083733300387394,289.62506637501065,[np.float64(0.19333333333333333)],[np.float64(0.03333333333333333)],[1],[0],[0],[1.7292755420057802],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
150,0,150,[np.float64(-0.09777777777777778)],[np.float64(0.09111111111111111)],[1],[0],[0],[2.177919167006621],['target'],150,0,150,0,289.68978854200395,,10,289.68059820801136,289.68978854200395,289.68978854200395,0.055368957997416146,291.8585842080065,[np.float64(-0.09777777777777778)],[np.float64(0.09111111111111111)],[1],[0],[0],[2.177919167006621],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
151,0,151,[np.float64(0.0011111111111111111)],[np.float64(0.15555555555555556)],[1],[0],[0],[1.3867009169916855],['target'],151,0,151,0,291.8955944170011,,5,291.8893692920101,291.8955944170011,291.8955944170011,0.030587209010263905,293.2761408330116,[np.float64(0.0011111111111111111)],[np.float64(0.15555555555555556)],[1],[0],[0],[1.3867009169916855],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
152,0,152,[np.float64(0.13777777777777778)],[np.float64(-0.32222222222222224)],[1],[0],[0],[1.5499388329917565],['target'],152,0,152,0,293.31555529200705,,5,293.30904833300156,293.31555529200705,293.31555529200705,0.032738458990934305,294.85906579199946,[np.float64(0.13777777777777778)],[np.float64(-0.32222222222222224)],[1],[0],[0],[1.5499388329917565],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
153,0,153,[np.float64(-0.4766666666666667)],[np.float64(-0.25333333333333335)],[1],[0],[0],[1.4667600420070812],['target'],153,0,153,0,294.8995166250097,,5,294.8933128750068,294.8995166250097,294.8995166250097,0.03407504099595826,296.36015258300176,[np.float64(-0.4766666666666667)],[np.float64(-0.25333333333333335)],[1],[0],[0],[1.4667600420070812],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
154,0,154,[np.float64(-0.41333333333333333)],[np.float64(-0.18222222222222223)],[1],[0],[0],[9.873033875002875],['target'],154,0,154,0,296.427671042009,,10,296.4187169170036,296.427671042009,296.427671042009,0.058379916998092085,306.29185008301283,[np.float64(-0.41333333333333333)],[np.float64(-0.18222222222222223)],[1],[0],[0],[9.873033875002875],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
155,0,155,[np.float64(0.49777777777777776)],[np.float64(0.09333333333333334)],[1],[0],[0],[2.2565745419997256],['target'],155,0,155,0,306.3781177080091,,10,306.3688839170063,306.3781177080091,306.3781177080091,0.07664866599952802,308.6255034170026,[np.float64(0.49777777777777776)],[np.float64(0.09333333333333334)],[1],[0],[0],[2.2565745419997256],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
156,0,156,[np.float64(0.2866666666666667)],[np.float64(0.23555555555555555)],[1],[0],[0],[1.6186856669955887],['target'],156,0,156,0,308.6641029170132,,5,308.65776158300287,308.6641029170132,308.6641029170132,0.032091125001898035,310.2765467499994,[np.float64(0.2866666666666667)],[np.float64(0.23555555555555555)],[1],[0],[0],[1.6186856669955887],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
157,0,157,[np.float64(0.034444444444444444)],[np.float64(-0.41555555555555557)],[1],[0],[0],[2.148477249997086],['target'],157,0,157,0,310.3526620420016,,10,310.34327733301325,310.3526620420016,310.3526620420016,0.06649137500789948,312.4918058750045,[np.float64(0.034444444444444444)],[np.float64(-0.41555555555555557)],[1],[0],[0],[2.148477249997086],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
158,0,158,[np.float64(-0.2477777777777778)],[np.float64(0.23222222222222222)],[1],[0],[0],[1.7030247910006437],['target'],158,0,158,0,312.5289738749998,,5,312.5226833750057,312.5289738749998,312.5289738749998,0.030712292005773634,314.22577662501135,[np.float64(-0.2477777777777778)],[np.float64(0.23222222222222222)],[1],[0],[0],[1.7030247910006437],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
159,0,159,[np.float64(-0.27666666666666667)],[np.float64(0.48777777777777775)],[1],[0],[0],[4.346123000010266],['target'],159,0,159,0,314.2654854170105,,5,314.25922533300763,314.2654854170105,314.2654854170105,0.033282417003647424,318.605428750001,[np.float64(-0.27666666666666667)],[np.float64(0.48777777777777775)],[1],[0],[0],[4.346123000010266],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
160,0,160,[np.float64(-0.4311111111111111)],[np.float64(-0.38222222222222224)],[1],[0],[0],[1.7417426250030985],['target'],160,0,160,0,318.6418215420126,,5,318.63524125001277,318.6418215420126,318.6418215420126,0.029685207991860807,320.3770948750025,[np.float64(-0.4311111111111111)],[np.float64(-0.38222222222222224)],[1],[0],[0],[1.7417426250030985],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
161,0,161,[np.float64(-0.11333333333333333)],[np.float64(-0.3188888888888889)],[1],[0],[0],[2.405748582998058],['target'],161,0,161,0,320.4452140830108,,10,320.4362024170114,320.4452140830108,320.4452140830108,0.05891754099866375,322.842006167004,[np.float64(-0.11333333333333333)],[np.float64(-0.3188888888888889)],[1],[0],[0],[2.405748582998058],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
162,0,162,[np.float64(0.5055555555555555)],[np.float64(0.48)],[1],[0],[0],[2.5217093330138596],['target'],162,0,162,0,322.906891458013,,10,322.89770045800833,322.906891458013,322.906891458013,0.055528791999677196,325.41945916700934,[np.float64(0.5055555555555555)],[np.float64(0.48)],[1],[0],[0],[2.5217093330138596],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
163,0,163,[np.float64(0.20222222222222222)],[np.float64(0.18444444444444444)],[1],[0],[0],[3.9871612080023624],['target'],163,0,163,0,325.480746250003,,10,325.47186195800896,325.480746250003,325.480746250003,0.05227920800098218,329.45908933300234,[np.float64(0.20222222222222222)],[np.float64(0.18444444444444444)],[1],[0],[0],[3.9871612080023624],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
164,0,164,[np.float64(-0.4855555555555556)],[np.float64(-0.3522222222222222)],[1],[0],[0],[2.4408322920062346],['target'],164,0,164,0,329.5262752920098,,10,329.51735125000414,329.5262752920098,329.5262752920098,0.05803633399773389,331.958235958009,[np.float64(-0.4855555555555556)],[np.float64(-0.3522222222222222)],[1],[0],[0],[2.4408322920062346],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
165,0,165,[np.float64(-0.47555555555555556)],[np.float64(0.2111111111111111)],[1],[0],[0],[1.7106180419941666],['target'],165,0,165,0,332.02399420800793,,10,332.014663000009,332.02399420800793,332.02399420800793,0.05625875000259839,333.72533537501295,[np.float64(-0.47555555555555556)],[np.float64(0.2111111111111111)],[1],[0],[0],[1.7106180419941666],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
166,0,166,[np.float64(0.22333333333333333)],[np.float64(-0.13444444444444445)],[1],[0],[0],[1.6215563339937944],['target'],166,0,166,0,333.7687445000047,,5,333.7569386670075,333.7687445000047,333.7687445000047,0.0314379170013126,335.37900541700947,[np.float64(0.22333333333333333)],[np.float64(-0.13444444444444445)],[1],[0],[0],[1.6215563339937944],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
167,0,167,[np.float64(-0.14222222222222222)],[np.float64(0.01)],[1],[0],[0],[3.203032459001406],['target'],167,0,167,0,335.4487604580063,,10,335.4382224170113,335.4487604580063,335.4487604580063,0.05856670899083838,338.6413012920093,[np.float64(-0.14222222222222222)],[np.float64(0.01)],[1],[0],[0],[3.203032459001406],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
168,0,168,[np.float64(0.18666666666666668)],[np.float64(-0.2733333333333333)],[1],[0],[0],[2.1266075000021374],['target'],168,0,168,0,338.707457417011,,10,338.698465458001,338.707457417011,338.707457417011,0.05700033300672658,340.8251304170117,[np.float64(0.18666666666666668)],[np.float64(-0.2733333333333333)],[1],[0],[0],[2.1266075000021374],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
169,0,169,[np.float64(-0.0022222222222222222)],[np.float64(-0.05555555555555555)],[1],[0],[0],[1.41650354200101],[None],169,0,169,0,340.86465025000507,,5,340.85836745800043,340.86465025000507,340.86465025000507,0.033068333999835886,342.27492000001075,[np.float64(-0.0022222222222222222)],[np.float64(-0.05555555555555555)],[1],[0],[0],[1.41650354200101],[None],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
170,0,170,[np.float64(0.4722222222222222)],[np.float64(-0.34)],[1],[0],[0],[2.8981136250076815],['target'],170,0,170,0,342.31613525000284,,5,342.30985375000455,342.31613525000284,342.31613525000284,0.034762375013087876,345.20803833300306,[np.float64(0.4722222222222222)],[np.float64(-0.34)],[1],[0],[0],[2.8981136250076815],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
171,0,171,[np.float64(0.45444444444444443)],[np.float64(-0.3711111111111111)],[1],[0],[0],[1.6555478750087786],['target'],171,0,171,0,345.27608129200235,,10,345.26698470801057,345.27608129200235,345.27608129200235,0.058785499990335666,346.9225800830027,[np.float64(0.45444444444444443)],[np.float64(-0.3711111111111111)],[1],[0],[0],[1.6555478750087786],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
172,0,172,[np.float64(-0.014444444444444444)],[np.float64(0.12666666666666668)],[1],[0],[0],[1.4080115000106161],['target'],172,0,172,0,346.95811541700095,,5,346.95152050000615,346.95811541700095,346.95811541700095,0.028801749998820014,348.35963308300416,[np.float64(-0.014444444444444444)],[np.float64(0.12666666666666668)],[1],[0],[0],[1.4080115000106161],['target'],3,001,2025-09-30_16h35.10.187,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h36.36.418917 +0530,
